Date,10 Yr
2016-05-30,2.283
2016-05-29,2.292
2016-05-28,2.296
2016-05-27,2.267
2016-05-26,2.287
2016-05-25,2.313
2016-05-24,2.299
2016-05-23,2.303
2016-05-22,2.305
2016-05-21,2.303
2016-05-20,2.299
2016-05-19,2.364
2016-05-18,2.294
2016-05-17,2.299
2016-05-16,2.256
2016-05-15,2.258
2016-05-14,2.258
2016-05-13,2.282
2016-05-12,2.308
2016-05-11,2.328
2016-05-10,2.3
2016-05-09,2.325
2016-05-08,2.343
2016-05-07,2.309
2016-05-06,2.285
2016-05-05,2.384
2016-05-04,2.426
2016-05-03,2.46
2016-05-02,2.521
2016-05-01,2.539
2016-04-30,2.539
2016-04-29,2.521
2016-04-28,2.522
2016-04-27,2.603
2016-04-26,2.673
2016-04-25,2.668
2016-04-24,2.65
2016-04-23,2.65
2016-04-22,2.628
2016-04-21,2.614
2016-04-20,2.539
2016-04-19,2.563
2016-04-18,2.499
2016-04-17,2.549
2016-04-16,2.549
2016-04-15,2.574
2016-04-14,2.525
2016-04-13,2.534
2016-04-12,2.469
2016-04-11,2.419
2016-04-10,2.421
2016-04-09,2.421
2016-04-08,2.415
2016-04-07,2.453
2016-04-06,2.447
2016-04-05,2.462
2016-04-04,2.466
2016-04-03,2.538
2016-04-02,2.531
2016-04-01,2.541
2016-03-31,2.489
2016-03-30,2.515
2016-03-29,2.589
2016-03-28,2.57
2016-03-27,2.579
2016-03-26,2.579
2016-03-25,2.579
2016-03-24,2.599
2016-03-23,2.669
2016-03-22,2.601
2016-03-21,2.574
2016-03-20,2.583
2016-03-19,2.565
2016-03-18,2.558
2016-03-17,2.588
2016-03-16,2.633
2016-03-15,2.674
2016-03-14,2.702
2016-03-13,2.685
2016-03-12,2.694
2016-03-11,2.672
2016-03-10,2.608
2016-03-09,2.56
2016-03-08,2.572
2016-03-07,2.597
2016-03-06,2.592
2016-03-05,2.577
2016-03-04,2.574
2016-03-03,2.562
2016-03-02,2.474
2016-03-01,2.342
2016-02-29,2.399
2016-02-28,2.442
2016-02-27,2.421
2016-02-26,2.399
2016-02-25,2.409
2016-02-24,2.425
2016-02-23,2.428
2016-02-22,2.462
2016-02-21,2.458
2016-02-20,2.454
2016-02-19,2.437
2016-02-18,2.546
2016-02-17,2.509
2016-02-16,2.545
2016-02-15,2.5
2016-02-14,2.483
2016-02-12,2.398
2016-02-11,2.375
2016-02-10,2.424
2016-02-09,2.419
2016-02-08,2.591
2016-02-07,2.576
2016-02-06,2.566
2016-02-05,2.556
2016-02-04,2.595
2016-02-03,2.54
2016-02-02,2.635
2016-02-01,2.615
2016-01-31,2.605
2016-01-30,2.637
2016-01-29,2.67
2016-01-28,2.685
2016-01-27,2.677
2016-01-26,2.683
2016-01-25,2.738
2016-01-24,2.753
2016-01-23,2.747
2016-01-22,2.729
2016-01-21,2.705
2016-01-20,2.685
2016-01-19,2.695
2016-01-18,2.691
2016-01-17,2.656
2016-01-16,2.65
2016-01-15,2.713
2016-01-14,2.702
2016-01-13,2.791
2016-01-12,2.797
2016-01-11,2.746
2016-01-10,2.718
2016-01-09,2.763
2016-01-08,2.782
2016-01-07,2.715
2016-01-06,2.765
2016-01-05,2.809
2016-01-04,2.846
2016-01-03,2.886
2016-01-02,2.889
2016-01-01,2.889
