Date,1 Yr,3 Yr,10 Yr,20 Yr
04/01/2004,1.23,2.06,3.91,4.77
03/31/2004,1.2,1.99,3.86,4.77
03/30/2004,1.21,2.05,3.91,4.8
03/29/2004,1.21,2.05,3.91,4.8
03/26/2004,1.19,2.0,3.85,4.75
03/25/2004,1.15,1.91,3.75,4.65
03/24/2004,1.16,1.91,3.73,4.62
03/23/2004,1.17,1.92,3.73,4.62
03/22/2004,1.17,1.93,3.74,4.63
03/19/2004,1.19,1.97,3.8,4.68
03/18/2004,1.17,1.96,3.76,4.66
03/17/2004,1.18,1.92,3.71,4.62
03/16/2004,1.17,1.89,3.7,4.61
03/15/2004,1.18,1.97,3.78,4.67
03/12/2004,1.18,1.95,3.78,4.68
03/11/2004,1.15,1.95,3.74,4.66
03/10/2004,1.17,1.94,3.74,4.65
03/09/2004,1.15,1.92,3.73,4.64
03/08/2004,1.15,1.95,3.78,4.69
03/05/2004,1.16,2.02,3.85,4.73
03/04/2004,1.25,2.21,4.04,4.89
03/03/2004,1.26,2.23,4.07,4.92
03/02/2004,1.26,2.21,4.05,4.9
03/01/2004,1.23,2.15,4.0,4.86
02/27/2004,1.21,2.13,3.99,4.85
02/26/2004,1.23,2.18,4.05,4.92
02/25/2004,1.23,2.16,4.02,4.89
02/24/2004,1.23,2.2,4.04,4.9
02/23/2004,1.22,2.21,4.05,4.92
02/20/2004,1.26,2.25,4.1,4.96
02/19/2004,1.23,2.2,4.05,4.91
02/18/2004,1.23,2.22,4.05,4.91
02/17/2004,1.21,2.2,4.05,4.91
02/13/2004,1.21,2.19,4.05,4.92
02/12/2004,1.24,2.26,4.1,4.94
02/11/2004,1.23,2.23,4.05,4.9
02/10/2004,1.27,2.33,4.13,4.97
02/09/2004,1.25,2.26,4.09,4.93
02/06/2004,1.26,2.29,4.12,4.95
02/05/2004,1.29,2.4,4.2,5.02
02/04/2004,1.27,2.32,4.15,5.0
02/03/2004,1.27,2.3,4.13,4.98
02/02/2004,1.29,2.36,4.18,5.02
01/30/2004,1.28,2.35,4.16,5.0
01/29/2004,1.29,2.39,4.22,5.05
01/28/2004,1.26,2.39,4.22,5.06
01/27/2004,1.21,2.21,4.11,4.96
01/26/2004,1.23,2.27,4.16,5.01
01/23/2004,1.21,2.22,4.09,4.95
01/22/2004,1.19,2.14,3.99,4.86
01/21/2004,1.19,2.2,4.05,4.92
01/20/2004,1.21,2.21,4.08,4.93
01/16/2004,1.21,2.19,4.04,4.9
01/15/2004,1.18,2.16,3.99,4.87
01/14/2004,1.19,2.13,4.01,4.9
01/13/2004,1.18,2.12,4.05,4.95
01/12/2004,1.21,2.18,4.11,4.99
01/09/2004,1.21,2.17,4.11,4.98
01/08/2004,1.29,2.37,4.27,5.12
01/07/2004,1.29,2.36,4.27,5.11
01/06/2004,1.3,2.38,4.29,5.13
01/05/2004,1.35,2.51,4.41,5.23
01/02/2004,1.31,2.47,4.38,5.21
