Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
10/09/2015,0.28,0.96,2.12,2.55,2.94
10/08/2015,0.27,0.93,2.12,2.56,2.96
10/07/2015,0.27,0.92,2.08,2.51,2.89
10/06/2015,0.26,0.9,2.05,2.5,2.88
10/05/2015,0.26,0.89,2.07,2.52,2.9
10/02/2015,0.25,0.85,1.99,2.44,2.82
10/01/2015,0.31,0.92,2.05,2.49,2.85
09/30/2015,0.33,0.92,2.06,2.51,2.87
09/29/2015,0.33,0.92,2.05,2.48,2.85
09/28/2015,0.34,0.97,2.1,2.51,2.87
09/25/2015,0.35,1.0,2.17,2.6,2.96
09/24/2015,0.32,0.97,2.13,2.55,2.91
09/23/2015,0.34,1.0,2.16,2.6,2.95
09/22/2015,0.35,0.97,2.14,2.6,2.94
09/21/2015,0.36,1.01,2.2,2.67,3.02
09/18/2015,0.35,0.97,2.13,2.58,2.93
09/17/2015,0.39,1.0,2.21,2.69,3.02
09/16/2015,0.46,1.13,2.3,2.75,3.08
09/15/2015,0.47,1.12,2.28,2.73,3.06
09/14/2015,0.4,1.03,2.18,2.62,2.95
09/11/2015,0.4,1.03,2.2,2.63,2.95
09/10/2015,0.39,1.06,2.23,2.66,2.98
09/09/2015,0.39,1.06,2.21,2.64,2.96
09/08/2015,0.39,1.05,2.2,2.66,2.97
09/04/2015,0.36,1.0,2.13,2.58,2.89
09/03/2015,0.36,1.0,2.18,2.64,2.95
09/02/2015,0.37,1.04,2.2,2.66,2.97
09/01/2015,0.39,1.03,2.17,2.62,2.93
08/31/2015,0.39,1.07,2.21,2.64,2.95
08/28/2015,0.38,1.04,2.19,2.61,2.92
08/27/2015,0.36,0.99,2.18,2.61,2.93
08/26/2015,0.35,0.98,2.18,2.64,2.94
08/25/2015,0.36,0.98,2.12,2.54,2.84
08/24/2015,0.33,0.9,2.01,2.42,2.73
08/21/2015,0.36,0.95,2.05,2.44,2.74
08/20/2015,0.39,1.0,2.09,2.45,2.76
08/19/2015,0.39,0.98,2.12,2.49,2.81
08/18/2015,0.42,1.07,2.2,2.56,2.87
08/17/2015,0.4,1.07,2.16,2.51,2.81
08/14/2015,0.41,1.08,2.2,2.54,2.84
08/13/2015,0.4,1.06,2.19,2.54,2.86
08/12/2015,0.37,1.01,2.14,2.52,2.84
08/11/2015,0.37,1.03,2.15,2.5,2.81
08/10/2015,0.4,1.09,2.24,2.58,2.89
08/07/2015,0.38,1.08,2.18,2.52,2.83
08/06/2015,0.35,1.08,2.23,2.59,2.9
08/05/2015,0.38,1.1,2.28,2.64,2.94
08/04/2015,0.37,1.08,2.23,2.59,2.9
08/03/2015,0.33,0.99,2.16,2.55,2.86
07/31/2015,0.33,1.0,2.2,2.61,2.92
07/30/2015,0.36,1.07,2.28,2.66,2.96
07/29/2015,0.33,1.05,2.29,2.69,2.99
07/28/2015,0.32,1.03,2.26,2.66,2.96
07/27/2015,0.32,1.0,2.23,2.64,2.93
07/24/2015,0.32,1.04,2.27,2.67,2.96
07/23/2015,0.33,1.06,2.28,2.67,2.98
07/22/2015,0.34,1.08,2.33,2.73,3.04
07/21/2015,0.34,1.07,2.35,2.77,3.08
07/20/2015,0.31,1.09,2.38,2.79,3.1
07/17/2015,0.29,1.05,2.34,2.77,3.08
07/16/2015,0.29,1.05,2.36,2.81,3.11
07/15/2015,0.28,1.0,2.36,2.83,3.13
07/14/2015,0.27,1.03,2.41,2.9,3.2
07/13/2015,0.28,1.06,2.44,2.92,3.21
07/10/2015,0.28,1.04,2.42,2.91,3.2
07/09/2015,0.25,0.95,2.32,2.8,3.11
07/08/2015,0.24,0.91,2.22,2.69,2.99
07/07/2015,0.25,0.96,2.27,2.74,3.04
07/06/2015,0.26,0.95,2.3,2.78,3.08
07/02/2015,0.26,1.01,2.4,2.9,3.19
07/01/2015,0.28,1.08,2.43,2.92,3.2
06/30/2015,0.28,1.01,2.35,2.83,3.11
06/29/2015,0.27,1.0,2.33,2.82,3.09
06/26/2015,0.29,1.09,2.49,2.98,3.25
06/25/2015,0.29,1.06,2.4,2.88,3.16
06/24/2015,0.3,1.06,2.38,2.87,3.16
06/23/2015,0.3,1.07,2.42,2.92,3.2
06/22/2015,0.27,1.06,2.37,2.87,3.16
06/19/2015,0.25,0.99,2.26,2.76,3.05
06/18/2015,0.26,1.03,2.35,2.86,3.14
06/17/2015,0.27,1.03,2.32,2.82,3.09
06/16/2015,0.28,1.08,2.32,2.79,3.06
06/15/2015,0.28,1.1,2.36,2.83,3.09
06/12/2015,0.28,1.12,2.39,2.84,3.1
06/11/2015,0.28,1.12,2.39,2.84,3.11
06/10/2015,0.28,1.15,2.5,2.96,3.22
06/09/2015,0.27,1.12,2.42,2.89,3.15
06/08/2015,0.27,1.09,2.39,2.86,3.11
06/05/2015,0.29,1.13,2.41,2.87,3.11
06/04/2015,0.27,1.04,2.31,2.78,3.03
06/03/2015,0.26,1.07,2.38,2.87,3.11
06/02/2015,0.26,1.02,2.27,2.77,3.02
06/01/2015,0.26,0.99,2.19,2.69,2.94
05/29/2015,0.26,0.94,2.12,2.63,2.88
05/28/2015,0.26,0.97,2.13,2.64,2.89
05/27/2015,0.27,1.0,2.14,2.63,2.88
05/26/2015,0.24,0.99,2.14,2.64,2.89
05/22/2015,0.23,1.01,2.21,2.73,2.99
05/21/2015,0.22,0.95,2.19,2.71,2.98
05/20/2015,0.23,0.98,2.26,2.79,3.06
05/19/2015,0.23,1.01,2.27,2.79,3.05
05/18/2015,0.22,0.95,2.23,2.75,3.02
05/15/2015,0.23,0.9,2.14,2.66,2.93
05/14/2015,0.23,0.91,2.23,2.76,3.03
05/13/2015,0.24,0.97,2.27,2.79,3.07
05/12/2015,0.25,1.0,2.28,2.75,3.02
05/11/2015,0.25,1.02,2.28,2.76,3.03
05/08/2015,0.23,0.96,2.16,2.63,2.9
05/07/2015,0.24,1.02,2.18,2.63,2.9
05/06/2015,0.25,1.03,2.25,2.72,2.98
05/05/2015,0.24,1.0,2.19,2.64,2.9
05/04/2015,0.25,0.96,2.16,2.62,2.88
05/01/2015,0.25,0.97,2.12,2.57,2.82
04/30/2015,0.24,0.91,2.05,2.49,2.75
04/29/2015,0.25,0.91,2.06,2.49,2.76
04/28/2015,0.24,0.9,2.0,2.42,2.68
04/27/2015,0.25,0.87,1.94,2.36,2.61
04/24/2015,0.24,0.84,1.93,2.36,2.62
04/23/2015,0.24,0.87,1.96,2.38,2.63
04/22/2015,0.23,0.91,1.99,2.42,2.66
04/21/2015,0.23,0.86,1.92,2.33,2.58
04/20/2015,0.24,0.86,1.9,2.31,2.56
04/17/2015,0.23,0.84,1.87,2.26,2.51
04/16/2015,0.22,0.81,1.9,2.31,2.56
04/15/2015,0.23,0.85,1.91,2.3,2.55
04/14/2015,0.23,0.85,1.9,2.29,2.54
04/13/2015,0.23,0.89,1.94,2.33,2.58
04/10/2015,0.24,0.91,1.96,2.33,2.58
04/09/2015,0.22,0.89,1.97,2.35,2.61
04/08/2015,0.22,0.86,1.92,2.28,2.53
04/07/2015,0.22,0.85,1.89,2.27,2.52
04/06/2015,0.21,0.83,1.92,2.31,2.57
04/03/2015,0.21,0.8,1.85,2.24,2.49
04/02/2015,0.25,0.87,1.92,2.29,2.53
04/01/2015,0.27,0.86,1.87,2.23,2.47
03/31/2015,0.26,0.89,1.94,2.31,2.54
03/30/2015,0.27,0.93,1.96,2.32,2.55
03/27/2015,0.27,0.92,1.95,2.29,2.53
03/26/2015,0.28,0.98,2.01,2.37,2.6
03/25/2015,0.25,0.94,1.93,2.28,2.5
03/24/2015,0.24,0.91,1.88,2.24,2.46
03/23/2015,0.24,0.93,1.92,2.29,2.51
03/20/2015,0.24,0.95,1.93,2.29,2.5
03/19/2015,0.26,0.99,1.98,2.33,2.54
03/18/2015,0.23,0.92,1.93,2.31,2.51
03/17/2015,0.27,1.07,2.06,2.4,2.61
03/16/2015,0.26,1.06,2.1,2.45,2.67
03/13/2015,0.24,1.07,2.13,2.48,2.7
03/12/2015,0.24,1.06,2.1,2.47,2.69
03/11/2015,0.25,1.09,2.11,2.47,2.69
03/10/2015,0.25,1.1,2.14,2.51,2.73
03/09/2015,0.27,1.13,2.2,2.58,2.8
03/06/2015,0.27,1.16,2.24,2.63,2.83
03/05/2015,0.25,1.05,2.11,2.49,2.71
03/04/2015,0.26,1.07,2.12,2.49,2.72
03/03/2015,0.26,1.09,2.12,2.49,2.71
03/02/2015,0.22,1.06,2.08,2.46,2.68
02/27/2015,0.22,1.01,2.0,2.38,2.6
02/26/2015,0.22,1.04,2.03,2.39,2.63
02/25/2015,0.21,0.98,1.96,2.35,2.56
02/24/2015,0.22,0.97,1.99,2.38,2.6
02/23/2015,0.22,1.03,2.06,2.44,2.66
02/20/2015,0.23,1.07,2.13,2.5,2.73
02/19/2015,0.23,1.05,2.11,2.5,2.73
02/18/2015,0.23,1.0,2.07,2.46,2.7
02/17/2015,0.25,1.1,2.14,2.49,2.73
02/13/2015,0.23,1.03,2.02,2.39,2.63
02/12/2015,0.23,1.02,1.99,2.33,2.58
02/11/2015,0.24,1.06,2.0,2.33,2.57
02/10/2015,0.25,1.05,2.01,2.33,2.58
02/09/2015,0.24,1.04,1.96,2.28,2.52
02/06/2015,0.26,1.03,1.95,2.28,2.51
02/05/2015,0.2,0.87,1.83,2.2,2.42
02/04/2015,0.2,0.86,1.81,2.17,2.39
02/03/2015,0.21,0.85,1.79,2.16,2.37
02/02/2015,0.17,0.78,1.68,2.07,2.25
01/30/2015,0.18,0.77,1.68,2.04,2.25
01/29/2015,0.17,0.84,1.77,2.11,2.33
01/28/2015,0.17,0.81,1.73,2.05,2.29
01/27/2015,0.17,0.87,1.83,2.15,2.4
01/26/2015,0.18,0.89,1.83,2.14,2.4
01/23/2015,0.17,0.86,1.81,2.12,2.38
01/22/2015,0.17,0.9,1.9,2.21,2.46
01/21/2015,0.17,0.87,1.87,2.2,2.44
01/20/2015,0.17,0.85,1.82,2.15,2.39
01/16/2015,0.17,0.8,1.83,2.17,2.44
01/15/2015,0.16,0.75,1.77,2.12,2.4
01/14/2015,0.18,0.83,1.86,2.2,2.47
01/13/2015,0.2,0.88,1.91,2.24,2.49
01/12/2015,0.19,0.91,1.92,2.23,2.49
01/09/2015,0.22,0.96,1.98,2.29,2.55
01/08/2015,0.23,1.0,2.03,2.33,2.59
01/07/2015,0.25,1.0,1.96,2.25,2.52
01/06/2015,0.25,1.02,1.97,2.25,2.52
01/05/2015,0.26,1.06,2.04,2.32,2.6
01/02/2015,0.25,1.07,2.12,2.41,2.69
