Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
07/25/2007,4.95,4.74,4.92,5.12,5.04
07/24/2007,4.97,4.76,4.94,5.13,5.05
07/23/2007,5.0,4.81,4.97,5.15,5.07
07/20/2007,4.96,4.78,4.96,5.14,5.07
07/19/2007,5.0,4.88,5.04,5.2,5.12
07/18/2007,4.98,4.86,5.02,5.18,5.1
07/17/2007,5.02,4.92,5.08,5.24,5.16
07/16/2007,5.01,4.89,5.05,5.21,5.14
07/13/2007,5.01,4.95,5.11,5.27,5.19
07/12/2007,5.02,4.97,5.13,5.29,5.22
07/11/2007,4.99,4.9,5.09,5.26,5.18
07/10/2007,4.97,4.87,5.03,5.21,5.14
07/09/2007,5.03,5.0,5.16,5.32,5.25
07/06/2007,5.0,5.02,5.19,5.36,5.28
07/05/2007,5.02,5.0,5.16,5.32,5.24
07/03/2007,4.98,4.9,5.05,5.22,5.14
07/02/2007,4.97,4.86,5.0,5.18,5.09
06/29/2007,4.91,4.89,5.03,5.21,5.12
06/28/2007,4.95,4.98,5.12,5.3,5.22
06/27/2007,4.93,4.93,5.09,5.28,5.2
06/26/2007,4.97,4.95,5.1,5.31,5.22
06/25/2007,4.96,4.92,5.09,5.28,5.2
06/22/2007,4.94,4.97,5.14,5.34,5.25
06/21/2007,4.96,5.01,5.16,5.36,5.28
06/20/2007,4.97,5.01,5.14,5.32,5.24
06/19/2007,4.92,4.98,5.09,5.28,5.2
06/18/2007,4.95,5.05,5.15,5.34,5.26
06/15/2007,4.93,5.07,5.16,5.34,5.26
06/14/2007,4.98,5.13,5.23,5.39,5.3
06/13/2007,4.98,5.1,5.2,5.36,5.28
06/12/2007,5.01,5.13,5.26,5.44,5.35
06/11/2007,4.98,5.03,5.14,5.32,5.24
06/08/2007,4.96,5.03,5.12,5.3,5.22
06/07/2007,4.99,5.03,5.11,5.29,5.2
06/06/2007,4.96,4.94,4.97,5.17,5.08
06/05/2007,4.99,4.97,4.98,5.16,5.07
06/04/2007,4.99,4.92,4.93,5.11,5.02
06/01/2007,4.98,4.94,4.95,5.15,5.06
05/31/2007,4.95,4.88,4.9,5.1,5.01
05/30/2007,4.96,4.85,4.88,5.09,5.01
05/29/2007,4.96,4.83,4.88,5.09,5.01
05/25/2007,4.93,4.81,4.86,5.09,5.01
05/24/2007,4.94,4.8,4.86,5.09,5.0
05/23/2007,4.96,4.79,4.86,5.09,5.01
05/22/2007,4.96,4.77,4.83,5.06,4.98
05/21/2007,4.95,4.74,4.79,5.02,4.94
05/18/2007,4.92,4.75,4.81,5.03,4.96
05/17/2007,4.86,4.71,4.76,4.99,4.91
05/16/2007,4.82,4.66,4.71,4.95,4.88
05/15/2007,4.85,4.66,4.71,4.95,4.88
05/14/2007,4.87,4.65,4.69,4.93,4.86
05/11/2007,4.85,4.62,4.67,4.92,4.85
05/10/2007,4.86,4.6,4.65,4.9,4.83
05/09/2007,4.9,4.64,4.67,4.91,4.83
05/08/2007,4.91,4.58,4.63,4.87,4.8
05/07/2007,4.92,4.58,4.64,4.86,4.79
05/04/2007,4.91,4.59,4.65,4.88,4.8
05/03/2007,4.93,4.62,4.68,4.91,4.84
05/02/2007,4.9,4.57,4.65,4.89,4.82
05/01/2007,4.89,4.56,4.64,4.89,4.81
04/30/2007,4.89,4.54,4.63,4.88,4.81
04/27/2007,4.91,4.61,4.71,4.96,4.89
04/26/2007,4.92,4.6,4.69,4.95,4.87
04/25/2007,4.9,4.55,4.66,4.91,4.83
04/24/2007,4.88,4.52,4.63,4.88,4.8
04/23/2007,4.9,4.55,4.66,4.91,4.83
04/20/2007,4.91,4.58,4.68,4.93,4.85
04/19/2007,4.91,4.58,4.68,4.92,4.84
04/18/2007,4.91,4.57,4.66,4.9,4.81
04/17/2007,4.93,4.61,4.69,4.93,4.85
04/16/2007,4.97,4.68,4.74,4.98,4.89
04/13/2007,4.98,4.71,4.76,5.01,4.93
04/12/2007,4.97,4.66,4.74,4.99,4.91
04/11/2007,4.97,4.66,4.74,5.0,4.92
04/10/2007,4.97,4.64,4.73,4.99,4.91
04/09/2007,4.98,4.67,4.75,5.0,4.92
04/06/2007,4.98,4.68,4.76,5.0,4.92
04/05/2007,4.93,4.57,4.68,4.95,4.87
04/04/2007,4.92,4.55,4.66,4.92,4.85
04/03/2007,4.93,4.57,4.67,4.93,4.85
04/02/2007,4.92,4.53,4.65,4.92,4.84
03/30/2007,4.9,4.54,4.65,4.92,4.84
03/29/2007,4.9,4.52,4.64,4.9,4.83
03/28/2007,4.9,4.49,4.62,4.9,4.83
03/27/2007,4.91,4.51,4.62,4.89,4.81
03/26/2007,4.91,4.5,4.6,4.86,4.79
03/23/2007,4.93,4.54,4.62,4.88,4.8
03/22/2007,4.91,4.51,4.6,4.86,4.78
03/21/2007,4.89,4.44,4.53,4.78,4.7
03/20/2007,4.94,4.51,4.56,4.79,4.71
03/19/2007,4.96,4.54,4.58,4.81,4.72
03/16/2007,4.95,4.51,4.55,4.79,4.7
03/15/2007,4.93,4.5,4.54,4.78,4.69
03/14/2007,4.91,4.47,4.53,4.78,4.69
03/13/2007,4.9,4.45,4.5,4.75,4.66
03/12/2007,4.96,4.55,4.56,4.78,4.69
03/09/2007,4.98,4.58,4.59,4.81,4.72
03/08/2007,4.91,4.49,4.51,4.74,4.65
03/07/2007,4.9,4.48,4.5,4.73,4.64
03/06/2007,4.92,4.52,4.53,4.76,4.66
03/05/2007,4.89,4.47,4.51,4.74,4.64
03/02/2007,4.9,4.48,4.52,4.75,4.65
03/01/2007,4.95,4.54,4.56,4.78,4.68
02/28/2007,4.96,4.55,4.56,4.78,4.68
02/27/2007,4.93,4.5,4.5,4.73,4.62
02/26/2007,5.05,4.67,4.63,4.84,4.73
02/23/2007,5.05,4.71,4.68,4.89,4.79
02/22/2007,5.07,4.77,4.73,4.94,4.83
02/21/2007,5.05,4.74,4.69,4.9,4.79
02/20/2007,5.04,4.71,4.68,4.89,4.78
02/16/2007,5.05,4.73,4.69,4.9,4.79
02/15/2007,5.04,4.73,4.7,4.91,4.81
02/14/2007,5.06,4.77,4.74,4.94,4.83
02/13/2007,5.1,4.85,4.82,5.02,4.9
02/12/2007,5.1,4.84,4.8,5.0,4.88
02/09/2007,5.08,4.82,4.79,4.98,4.87
02/08/2007,5.06,4.77,4.73,4.93,4.81
02/07/2007,5.06,4.77,4.74,4.94,4.86
02/06/2007,5.07,4.8,4.77,4.96,4.87
02/05/2007,5.08,4.84,4.81,5.0,4.91
02/02/2007,5.08,4.87,4.83,5.02,4.93
02/01/2007,5.09,4.88,4.84,5.02,4.93
01/31/2007,5.09,4.85,4.83,5.02,4.93
01/30/2007,5.11,4.9,4.88,5.07,4.98
01/29/2007,5.12,4.93,4.9,5.09,4.99
01/26/2007,5.12,4.91,4.88,5.07,4.98
01/25/2007,5.11,4.9,4.87,5.06,4.96
01/24/2007,5.09,4.85,4.81,5.0,4.91
01/23/2007,5.1,4.85,4.81,5.0,4.9
01/22/2007,5.09,4.82,4.76,4.94,4.84
01/19/2007,5.09,4.83,4.78,4.96,4.87
01/18/2007,5.07,4.8,4.75,4.94,4.85
01/17/2007,5.08,4.83,4.79,4.98,4.88
01/16/2007,5.06,4.79,4.75,4.94,4.85
01/12/2007,5.06,4.81,4.77,4.96,4.86
01/11/2007,5.05,4.78,4.74,4.92,4.82
01/10/2007,5.02,4.72,4.69,4.87,4.77
01/09/2007,5.02,4.7,4.66,4.83,4.74
01/08/2007,5.01,4.7,4.66,4.84,4.74
01/05/2007,4.98,4.68,4.65,4.84,4.74
01/04/2007,4.95,4.63,4.62,4.81,4.72
01/03/2007,4.98,4.69,4.67,4.85,4.77
01/02/2007,5.0,4.71,4.68,4.87,4.79
