Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
08/08/2017,1.24,1.53,2.29,2.63,2.86
08/07/2017,1.22,1.52,2.26,2.6,2.84
08/04/2017,1.23,1.51,2.27,2.61,2.84
08/03/2017,1.22,1.49,2.24,2.56,2.81
08/02/2017,1.24,1.52,2.27,2.6,2.85
08/01/2017,1.22,1.5,2.26,2.61,2.86
07/31/2017,1.23,1.51,2.3,2.66,2.89
07/28/2017,1.22,1.51,2.3,2.65,2.89
07/27/2017,1.22,1.52,2.32,2.68,2.93
07/26/2017,1.23,1.5,2.29,2.65,2.89
07/25/2017,1.24,1.56,2.33,2.67,2.91
07/24/2017,1.23,1.53,2.26,2.59,2.83
07/21/2017,1.22,1.5,2.24,2.57,2.81
07/20/2017,1.22,1.51,2.27,2.6,2.83
07/19/2017,1.23,1.52,2.27,2.61,2.85
07/18/2017,1.19,1.52,2.27,2.61,2.85
07/17/2017,1.22,1.53,2.31,2.65,2.89
07/14/2017,1.22,1.54,2.33,2.67,2.91
07/13/2017,1.23,1.55,2.35,2.69,2.92
07/12/2017,1.21,1.53,2.33,2.65,2.89
07/11/2017,1.2,1.57,2.37,2.69,2.92
07/10/2017,1.23,1.59,2.38,2.7,2.93
07/07/2017,1.22,1.6,2.39,2.71,2.93
07/06/2017,1.23,1.6,2.37,2.68,2.9
07/05/2017,1.24,1.59,2.33,2.63,2.85
07/03/2017,1.24,1.6,2.35,2.65,2.86
06/30/2017,1.24,1.55,2.31,2.61,2.84
06/29/2017,1.23,1.53,2.27,2.59,2.82
06/28/2017,1.21,1.51,2.22,2.55,2.77
06/27/2017,1.22,1.53,2.21,2.52,2.75
06/26/2017,1.2,1.48,2.14,2.46,2.7
06/23/2017,1.21,1.48,2.15,2.48,2.71
06/22/2017,1.22,1.48,2.15,2.47,2.72
06/21/2017,1.22,1.5,2.16,2.48,2.73
06/20/2017,1.22,1.5,2.16,2.49,2.74
06/19/2017,1.22,1.52,2.19,2.53,2.79
06/16/2017,1.21,1.48,2.16,2.52,2.78
06/15/2017,1.21,1.49,2.16,2.52,2.78
06/14/2017,1.2,1.48,2.15,2.53,2.79
06/13/2017,1.22,1.51,2.21,2.6,2.87
06/12/2017,1.19,1.5,2.21,2.59,2.86
06/09/2017,1.2,1.5,2.21,2.59,2.86
06/08/2017,1.19,1.47,2.19,2.57,2.85
06/07/2017,1.17,1.45,2.18,2.56,2.84
06/06/2017,1.16,1.42,2.14,2.53,2.81
06/05/2017,1.16,1.45,2.18,2.56,2.84
06/02/2017,1.16,1.42,2.15,2.53,2.8
06/01/2017,1.16,1.45,2.21,2.6,2.87
05/31/2017,1.17,1.44,2.21,2.6,2.87
05/30/2017,1.16,1.44,2.21,2.61,2.88
05/26/2017,1.17,1.46,2.25,2.65,2.92
05/25/2017,1.16,1.46,2.25,2.65,2.92
05/24/2017,1.18,1.46,2.26,2.65,2.92
05/23/2017,1.14,1.49,2.29,2.68,2.95
05/22/2017,1.12,1.45,2.25,2.64,2.91
05/19/2017,1.1,1.45,2.23,2.63,2.9
05/18/2017,1.09,1.44,2.23,2.64,2.9
05/17/2017,1.08,1.42,2.22,2.65,2.91
05/16/2017,1.11,1.48,2.33,2.74,2.99
05/15/2017,1.11,1.49,2.34,2.76,3.0
05/12/2017,1.11,1.49,2.33,2.74,2.98
05/11/2017,1.13,1.55,2.39,2.78,3.03
05/10/2017,1.13,1.56,2.41,2.79,3.03
05/09/2017,1.14,1.57,2.42,2.79,3.04
05/08/2017,1.12,1.53,2.39,2.76,3.02
05/05/2017,1.1,1.52,2.36,2.73,2.99
05/04/2017,1.11,1.51,2.36,2.73,3.0
05/03/2017,1.1,1.5,2.33,2.7,2.97
05/02/2017,1.08,1.45,2.29,2.68,2.97
05/01/2017,1.09,1.48,2.33,2.71,3.0
04/28/2017,1.07,1.45,2.29,2.67,2.96
04/27/2017,1.06,1.44,2.3,2.68,2.96
04/26/2017,1.07,1.46,2.32,2.69,2.97
04/25/2017,1.09,1.49,2.35,2.71,2.99
04/24/2017,1.03,1.44,2.28,2.65,2.93
04/21/2017,0.99,1.4,2.24,2.61,2.89
04/20/2017,1.01,1.41,2.24,2.61,2.89
04/19/2017,1.02,1.38,2.21,2.59,2.87
04/18/2017,1.02,1.35,2.18,2.56,2.84
04/17/2017,1.04,1.42,2.26,2.65,2.92
04/13/2017,1.03,1.4,2.24,2.62,2.89
04/12/2017,1.04,1.44,2.28,2.65,2.92
04/11/2017,1.05,1.45,2.32,2.67,2.93
04/10/2017,1.07,1.52,2.37,2.72,2.99
04/07/2017,1.08,1.52,2.38,2.74,3.0
04/06/2017,1.05,1.45,2.34,2.72,2.99
04/05/2017,1.03,1.44,2.34,2.71,2.98
04/04/2017,1.03,1.47,2.36,2.72,2.99
04/03/2017,1.02,1.47,2.35,2.71,2.98
03/31/2017,1.03,1.5,2.4,2.76,3.02
03/30/2017,1.03,1.55,2.42,2.78,3.03
03/29/2017,1.04,1.53,2.39,2.74,2.99
03/28/2017,1.03,1.56,2.42,2.77,3.02
03/27/2017,1.0,1.51,2.38,2.73,2.98
03/24/2017,1.0,1.52,2.4,2.74,3.0
03/23/2017,0.99,1.52,2.41,2.76,3.02
03/22/2017,0.99,1.52,2.4,2.76,3.02
03/21/2017,1.0,1.54,2.43,2.79,3.04
03/20/2017,1.01,1.57,2.47,2.83,3.08
03/17/2017,1.0,1.6,2.5,2.86,3.11
03/16/2017,1.01,1.63,2.53,2.89,3.14
03/15/2017,1.02,1.59,2.51,2.87,3.11
03/14/2017,1.06,1.68,2.6,2.94,3.17
03/13/2017,1.06,1.69,2.62,2.97,3.2
03/10/2017,1.03,1.66,2.58,2.94,3.16
03/09/2017,1.04,1.67,2.6,2.94,3.19
03/08/2017,1.03,1.65,2.57,2.89,3.15
03/07/2017,1.02,1.62,2.52,2.85,3.11
03/06/2017,0.97,1.6,2.49,2.84,3.1
03/03/2017,0.98,1.59,2.49,2.83,3.08
03/02/2017,0.98,1.6,2.49,2.84,3.09
03/01/2017,0.92,1.57,2.46,2.81,3.06
02/28/2017,0.88,1.49,2.36,2.7,2.97
02/27/2017,0.81,1.46,2.36,2.72,2.98
02/24/2017,0.8,1.38,2.31,2.69,2.95
02/23/2017,0.81,1.44,2.38,2.75,3.02
02/22/2017,0.82,1.49,2.42,2.78,3.04
02/21/2017,0.83,1.5,2.43,2.78,3.04
02/17/2017,0.82,1.48,2.42,2.78,3.03
02/16/2017,0.82,1.5,2.45,2.8,3.05
02/15/2017,0.86,1.57,2.51,2.84,3.09
02/14/2017,0.84,1.53,2.47,2.81,3.07
02/13/2017,0.82,1.48,2.43,2.77,3.03
02/10/2017,0.81,1.47,2.41,2.75,3.01
02/09/2017,0.8,1.46,2.4,2.74,3.02
02/08/2017,0.79,1.4,2.34,2.68,2.96
02/07/2017,0.8,1.43,2.4,2.74,3.02
02/06/2017,0.79,1.43,2.42,2.76,3.05
02/03/2017,0.82,1.49,2.49,2.82,3.11
02/02/2017,0.84,1.48,2.48,2.8,3.09
02/01/2017,0.83,1.49,2.48,2.8,3.08
01/31/2017,0.84,1.46,2.45,2.78,3.05
01/30/2017,0.81,1.48,2.49,2.82,3.08
01/27/2017,0.82,1.48,2.49,2.8,3.06
01/26/2017,0.82,1.49,2.51,2.82,3.08
01/25/2017,0.82,1.52,2.53,2.84,3.1
01/24/2017,0.81,1.49,2.47,2.78,3.05
01/23/2017,0.79,1.43,2.41,2.72,2.99
01/20/2017,0.82,1.5,2.48,2.79,3.05
01/19/2017,0.83,1.53,2.47,2.77,3.04
01/18/2017,0.82,1.51,2.42,2.74,3.0
01/17/2017,0.8,1.42,2.33,2.66,2.93
01/13/2017,0.82,1.48,2.4,2.71,2.99
01/12/2017,0.81,1.45,2.36,2.68,3.01
01/11/2017,0.82,1.47,2.38,2.68,2.96
01/10/2017,0.82,1.47,2.38,2.69,2.97
01/09/2017,0.82,1.47,2.38,2.69,2.97
01/06/2017,0.85,1.5,2.42,2.73,3.0
01/05/2017,0.83,1.43,2.37,2.69,2.96
01/04/2017,0.87,1.5,2.46,2.78,3.05
01/03/2017,0.89,1.5,2.45,2.78,3.04
