Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
10/13/1998,4.25,4.33,4.73,5.49,5.1
10/09/1998,4.16,4.39,4.77,5.5,5.13
10/08/1998,4.11,4.24,4.56,5.29,4.99
10/07/1998,4.23,4.13,4.34,5.09,4.83
10/06/1998,4.22,4.1,4.24,5.0,4.75
10/05/1998,4.18,4.02,4.16,4.93,4.7
10/02/1998,4.29,4.13,4.31,5.05,4.85
10/01/1998,4.28,4.1,4.33,5.09,4.9
09/30/1998,4.41,4.26,4.44,5.17,4.98
09/29/1998,4.53,4.41,4.59,5.29,5.1
09/28/1998,4.53,4.42,4.61,5.33,5.15
09/25/1998,4.49,4.41,4.6,5.3,5.13
09/24/1998,4.52,4.43,4.64,5.34,5.15
09/23/1998,4.6,4.52,4.69,5.34,5.16
09/22/1998,4.72,4.62,4.73,5.36,5.16
09/21/1998,4.71,4.58,4.69,5.35,5.12
09/18/1998,4.7,4.56,4.7,5.35,5.15
09/17/1998,4.76,4.63,4.8,5.37,5.18
09/16/1998,4.78,4.71,4.88,5.38,5.23
09/15/1998,4.77,4.69,4.9,5.41,5.25
09/14/1998,4.77,4.65,4.87,5.39,5.23
09/11/1998,4.73,4.65,4.85,5.37,5.23
09/10/1998,4.6,4.51,4.76,5.33,5.18
09/09/1998,4.81,4.7,4.95,5.43,5.28
09/08/1998,4.91,4.81,5.04,5.5,5.34
09/04/1998,4.91,4.84,5.02,5.44,5.29
09/03/1998,4.9,4.82,5.03,5.46,5.31
09/02/1998,4.91,4.88,5.1,5.5,5.34
09/01/1998,4.87,4.83,5.05,5.49,5.34
08/31/1998,4.95,4.85,5.05,5.45,5.3
08/28/1998,4.96,4.89,5.09,5.51,5.37
08/27/1998,5.02,4.93,5.12,5.53,5.38
08/26/1998,5.16,5.09,5.26,5.58,5.44
08/25/1998,5.17,5.14,5.25,5.59,5.44
08/24/1998,5.18,5.18,5.3,5.62,5.48
08/21/1998,5.19,5.23,5.32,5.62,5.46
08/20/1998,5.24,5.3,5.38,5.66,5.52
08/19/1998,5.25,5.33,5.42,5.71,5.56
08/18/1998,5.26,5.3,5.41,5.7,5.56
08/17/1998,5.24,5.27,5.4,5.69,5.56
08/14/1998,5.25,5.3,5.4,5.67,5.55
08/13/1998,5.26,5.32,5.44,5.73,5.6
08/12/1998,5.21,5.29,5.4,5.7,5.62
08/11/1998,5.2,5.3,5.37,5.68,5.6
08/10/1998,5.23,5.35,5.41,5.71,5.63
08/07/1998,5.24,5.33,5.4,5.72,5.63
08/06/1998,5.3,5.38,5.44,5.76,5.67
08/05/1998,5.3,5.38,5.43,5.74,5.66
08/04/1998,5.33,5.42,5.43,5.74,5.65
08/03/1998,5.37,5.44,5.46,5.75,5.67
07/31/1998,5.38,5.48,5.5,5.81,5.72
07/30/1998,5.38,5.49,5.5,5.82,5.73
07/29/1998,5.37,5.49,5.52,5.87,5.77
07/28/1998,5.35,5.47,5.5,5.84,5.74
07/27/1998,5.36,5.47,5.47,5.81,5.7
07/24/1998,5.36,5.47,5.45,5.79,5.68
07/23/1998,5.35,5.47,5.45,5.77,5.66
07/22/1998,5.37,5.48,5.46,5.79,5.68
07/21/1998,5.37,5.47,5.45,5.78,5.67
07/20/1998,5.37,5.47,5.48,5.83,5.71
07/17/1998,5.37,5.48,5.51,5.85,5.75
07/16/1998,5.38,5.49,5.5,5.83,5.72
07/15/1998,5.35,5.47,5.48,5.82,5.7
07/14/1998,5.36,5.48,5.49,5.82,5.72
07/13/1998,5.35,5.46,5.46,5.8,5.68
07/10/1998,5.33,5.42,5.42,5.73,5.63
07/09/1998,5.33,5.42,5.41,5.71,5.6
07/08/1998,5.34,5.46,5.43,5.73,5.63
07/07/1998,5.35,5.46,5.42,5.7,5.6
07/06/1998,5.34,5.43,5.39,5.68,5.57
07/02/1998,5.35,5.46,5.42,5.7,5.6
07/01/1998,5.37,5.47,5.44,5.73,5.63
06/30/1998,5.38,5.49,5.44,5.73,5.62
06/29/1998,5.4,5.52,5.47,5.75,5.65
06/26/1998,5.4,5.53,5.46,5.74,5.64
06/25/1998,5.41,5.53,5.46,5.76,5.66
06/24/1998,5.41,5.51,5.46,5.76,5.66
06/23/1998,5.41,5.51,5.45,5.74,5.64
06/22/1998,5.41,5.5,5.46,5.77,5.66
06/19/1998,5.4,5.5,5.47,5.78,5.67
06/18/1998,5.42,5.53,5.5,5.8,5.7
06/17/1998,5.44,5.54,5.54,5.84,5.74
06/16/1998,5.39,5.47,5.45,5.75,5.65
06/15/1998,5.33,5.41,5.38,5.7,5.61
06/12/1998,5.35,5.43,5.43,5.75,5.66
06/11/1998,5.37,5.44,5.44,5.74,5.65
06/10/1998,5.44,5.54,5.51,5.8,5.7
06/09/1998,5.46,5.6,5.59,5.89,5.79
06/08/1998,5.46,5.59,5.58,5.89,5.79
06/05/1998,5.45,5.59,5.58,5.89,5.79
06/04/1998,5.43,5.58,5.59,5.91,5.82
06/03/1998,5.42,5.56,5.57,5.89,5.8
06/02/1998,5.41,5.53,5.56,5.89,5.8
06/01/1998,5.4,5.51,5.53,5.87,5.78
05/29/1998,5.42,5.54,5.56,5.9,5.81
05/28/1998,5.43,5.57,5.58,5.93,5.83
05/27/1998,5.41,5.54,5.56,5.93,5.83
05/26/1998,5.45,5.59,5.59,5.94,5.85
05/22/1998,5.45,5.63,5.64,5.99,5.9
05/21/1998,5.47,5.63,5.65,6.01,5.93
05/20/1998,5.42,5.57,5.61,5.98,5.89
05/19/1998,5.45,5.6,5.65,6.02,5.94
05/18/1998,5.45,5.59,5.64,5.99,5.92
05/15/1998,5.46,5.64,5.68,6.05,5.97
05/14/1998,5.48,5.64,5.67,6.05,5.98
05/13/1998,5.44,5.6,5.64,6.02,5.95
05/12/1998,5.44,5.6,5.7,6.04,5.96
05/11/1998,5.48,5.7,5.79,6.12,6.04
05/08/1998,5.44,5.64,5.71,6.05,5.98
05/07/1998,5.42,5.6,5.67,6.02,5.95
05/06/1998,5.41,5.59,5.67,6.02,5.94
05/05/1998,5.45,5.64,5.7,6.05,5.98
05/04/1998,5.42,5.62,5.67,6.02,5.94
05/01/1998,5.41,5.62,5.67,6.02,5.94
04/30/1998,5.4,5.62,5.68,6.04,5.95
04/29/1998,5.49,5.75,5.81,6.15,6.08
04/28/1998,5.48,5.73,5.8,6.15,6.07
04/27/1998,5.48,5.73,5.8,6.15,6.07
04/24/1998,5.39,5.62,5.67,6.02,5.95
04/23/1998,5.4,5.62,5.69,6.05,5.98
04/22/1998,5.41,5.62,5.68,6.04,5.96
04/21/1998,5.41,5.62,5.68,6.03,5.96
04/20/1998,5.39,5.57,5.65,6.0,5.92
04/17/1998,5.36,5.53,5.59,5.95,5.88
04/16/1998,5.37,5.53,5.59,5.94,5.87
04/15/1998,5.38,5.56,5.6,5.96,5.89
04/14/1998,5.4,5.58,5.63,5.98,5.91
04/13/1998,5.42,5.61,5.66,6.01,5.94
04/09/1998,5.33,5.52,5.59,5.95,5.88
04/08/1998,5.3,5.51,5.58,5.96,5.9
04/07/1998,5.28,5.48,5.53,5.91,5.84
04/06/1998,5.3,5.47,5.51,5.89,5.82
04/03/1998,5.25,5.42,5.47,5.85,5.78
04/02/1998,5.35,5.53,5.56,5.92,5.85
04/01/1998,5.37,5.58,5.62,5.98,5.9
03/31/1998,5.41,5.61,5.67,6.02,5.94
03/30/1998,5.44,5.69,5.72,6.06,5.98
03/27/1998,5.43,5.66,5.68,6.03,5.96
03/26/1998,5.41,5.65,5.68,6.02,5.96
03/25/1998,5.4,5.59,5.64,6.0,5.94
03/24/1998,5.37,5.52,5.58,5.95,5.88
03/23/1998,5.36,5.52,5.57,5.95,5.88
03/20/1998,5.36,5.5,5.57,5.95,5.89
03/19/1998,5.37,5.52,5.58,5.97,5.9
03/18/1998,5.36,5.51,5.58,5.97,5.91
03/17/1998,5.36,5.48,5.56,5.95,5.89
03/16/1998,5.33,5.47,5.54,5.92,5.86
03/13/1998,5.35,5.49,5.58,5.95,5.89
03/12/1998,5.34,5.49,5.56,5.94,5.87
03/11/1998,5.37,5.54,5.63,6.0,5.93
03/10/1998,5.38,5.56,5.67,6.03,5.97
03/09/1998,5.39,5.56,5.67,6.04,5.97
03/06/1998,5.4,5.59,5.73,6.09,6.02
03/05/1998,5.42,5.63,5.78,6.14,6.07
03/04/1998,5.43,5.64,5.76,6.11,6.05
03/03/1998,5.46,5.64,5.77,6.14,6.07
03/02/1998,5.43,5.61,5.72,6.09,6.03
02/27/1998,5.41,5.55,5.62,5.99,5.92
02/26/1998,5.42,5.58,5.65,6.01,5.95
02/25/1998,5.43,5.56,5.63,5.99,5.93
02/24/1998,5.47,5.6,5.69,6.04,5.97
02/23/1998,5.35,5.47,5.58,5.97,5.91
02/20/1998,5.3,5.41,5.54,5.93,5.87
02/19/1998,5.28,5.4,5.51,5.91,5.85
02/18/1998,5.27,5.38,5.49,5.9,5.84
02/17/1998,5.25,5.34,5.44,5.86,5.8
02/13/1998,5.26,5.36,5.49,5.92,5.85
02/12/1998,5.28,5.4,5.52,5.94,5.87
02/11/1998,5.29,5.4,5.53,5.92,5.86
02/10/1998,5.29,5.43,5.64,6.0,5.93
02/09/1998,5.28,5.46,5.65,6.02,5.94
02/06/1998,5.27,5.43,5.62,5.99,5.92
02/05/1998,5.26,5.39,5.62,6.0,5.92
02/04/1998,5.24,5.35,5.57,5.94,5.87
02/03/1998,5.25,5.36,5.56,5.93,5.86
02/02/1998,5.26,5.38,5.57,5.93,5.87
01/30/1998,5.24,5.35,5.53,5.88,5.82
01/29/1998,5.24,5.39,5.58,5.92,5.85
01/28/1998,5.33,5.5,5.69,6.02,5.94
01/27/1998,5.32,5.5,5.7,6.02,5.95
01/26/1998,5.25,5.42,5.63,5.96,5.9
01/23/1998,5.25,5.44,5.7,6.04,5.98
01/22/1998,5.18,5.31,5.56,5.91,5.85
01/21/1998,5.22,5.34,5.54,5.87,5.81
01/20/1998,5.24,5.36,5.57,5.89,5.83
01/16/1998,5.24,5.35,5.54,5.87,5.81
01/15/1998,5.19,5.29,5.48,5.81,5.74
01/14/1998,5.19,5.3,5.45,5.79,5.74
01/13/1998,5.17,5.25,5.41,5.76,5.71
01/12/1998,5.13,5.21,5.39,5.76,5.7
01/09/1998,5.08,5.2,5.4,5.77,5.71
01/08/1998,5.2,5.33,5.49,5.82,5.75
01/07/1998,5.31,5.45,5.55,5.88,5.8
01/06/1998,5.3,5.42,5.49,5.8,5.73
01/05/1998,5.35,5.47,5.52,5.82,5.74
01/02/1998,5.46,5.62,5.67,5.94,5.86
